23.751515966537326,2.6390573296152584,5.278114659230517,26.390573296152585,13.195286648076292,5.278114659230517,2.6390573296152584,2.6390573296152584,2.6390573296152584,2.6390573296152584,2.6390573296152584,2.6390573296152584,5.278114659230517,2.6390573296152584,7.917171988845775,13.195286648076292,2.6390573296152584,5.278114659230517,18.47340130730681,2.6390573296152584,
2.6390573296152584,0.0,0.0,7.917171988845775,13.195286648076292,2.6390573296152584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6390573296152584,0.0,0.0,2.6390573296152584,2.6390573296152584,0.0,
5.278114659230517,0.0,0.0,2.6390573296152584,5.278114659230517,0.0,0.0,2.6390573296152584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,10.556229318461034,5.278114659230517,2.6390573296152584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.6390573296152584,2.6390573296152584,0.0,7.917171988845775,15.83434397769155,2.6390573296152584,0.0,0.0,0.0,5.278114659230517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7.917171988845775,0.0,0.0,10.556229318461034,13.195286648076292,2.6390573296152584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6390573296152584,0.0,0.0,0.0,13.195286648076292,0.0,
0.0,0.0,0.0,2.6390573296152584,10.556229318461034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5.278114659230517,0.0,0.0,2.6390573296152584,10.556229318461034,0.0,0.0,0.0,0.0,0.0,0.0,2.6390573296152584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,5.278114659230517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.278114659230517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,2.6390573296152584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6390573296152584,0.0,0.0,
0.0,2.6390573296152584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.195286648076292,0.0,0.0,2.6390573296152584,0.0,5.278114659230517,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,5.278114659230517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,5.278114659230517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
